Fri Mar 31 19:51:13 2017Train the 3D-ConvNet on UT-Interaction dataset set2 from scratch! 
****************************************
current sequence is 11
****************************************
step 1380, training accuracy 1 and testing accuracy 0.666667, best accuracy is 0.833333 
step 1400, training accuracy 1 and testing accuracy 0.666667, best accuracy is 0.833333 
step 1420, training accuracy 1 and testing accuracy 0.833333, best accuracy is 0.833333 
step 1440, training accuracy 1 and testing accuracy 0.666667, best accuracy is 0.833333 
step 1460, training accuracy 0.866667 and testing accuracy 0.666667, best accuracy is 0.833333 
step 1480, training accuracy 1 and testing accuracy 0.5, best accuracy is 0.833333 
step 1500, training accuracy 0.933333 and testing accuracy 0.666667, best accuracy is 0.833333 
step 1520, training accuracy 1 and testing accuracy 0.666667, best accuracy is 0.833333 
step 1540, training accuracy 1 and testing accuracy 0.5, best accuracy is 0.833333 
step 1560, training accuracy 1 and testing accuracy 0.5, best accuracy is 0.833333 
step 1580, training accuracy 0.933333 and testing accuracy 0.5, best accuracy is 0.833333 
step 1600, training accuracy 0.933333 and testing accuracy 0.5, best accuracy is 0.833333 
step 1620, training accuracy 1 and testing accuracy 0.833333, best accuracy is 0.833333 
 
****************************************
current sequence is 12
****************************************
step 0, training accuracy 0.266667 and testing accuracy 0.166667, best accuracy is 0.166667 
step 20, training accuracy 0.133333 and testing accuracy 0.333333, best accuracy is 0.333333 
step 40, training accuracy 0.4 and testing accuracy 0.5, best accuracy is 0.5 
step 60, training accuracy 0.266667 and testing accuracy 0.166667, best accuracy is 0.5 
step 80, training accuracy 0.533333 and testing accuracy 0.166667, best accuracy is 0.5 
step 100, training accuracy 0.533333 and testing accuracy 0.5, best accuracy is 0.5 
step 120, training accuracy 0.6 and testing accuracy 0.5, best accuracy is 0.5 
step 140, training accuracy 0.533333 and testing accuracy 0.5, best accuracy is 0.5 
step 160, training accuracy 0.8 and testing accuracy 0.666667, best accuracy is 0.666667 
step 180, training accuracy 0.8 and testing accuracy 0.833333, best accuracy is 0.833333 
step 200, training accuracy 0.866667 and testing accuracy 0.666667, best accuracy is 0.833333 
step 220, training accuracy 0.733333 and testing accuracy 0.666667, best accuracy is 0.833333 
step 240, training accuracy 0.6 and testing accuracy 0.5, best accuracy is 0.833333 
step 260, training accuracy 0.533333 and testing accuracy 0.5, best accuracy is 0.833333 
step 280, training accuracy 0.733333 and testing accuracy 0.833333, best accuracy is 0.833333 
step 300, training accuracy 0.666667 and testing accuracy 0.666667, best accuracy is 0.833333 
step 320, training accuracy 1 and testing accuracy 0.833333, best accuracy is 0.833333 
step 340, training accuracy 0.933333 and testing accuracy 0.833333, best accuracy is 0.833333 
step 360, training accuracy 1 and testing accuracy 0.833333, best accuracy is 0.833333 
step 380, training accuracy 0.933333 and testing accuracy 0.833333, best accuracy is 0.833333 
step 400, training accuracy 1 and testing accuracy 1, best accuracy is 1 
 
****************************************
current sequence is 13
****************************************
step 0, training accuracy 0.2 and testing accuracy 0.166667, best accuracy is 0.166667 
step 20, training accuracy 0.2 and testing accuracy 0.333333, best accuracy is 0.333333 
step 40, training accuracy 0.333333 and testing accuracy 0.333333, best accuracy is 0.333333 
step 60, training accuracy 0.6 and testing accuracy 0.5, best accuracy is 0.5 
step 80, training accuracy 0.466667 and testing accuracy 0.5, best accuracy is 0.5 
step 100, training accuracy 0.666667 and testing accuracy 0.5, best accuracy is 0.5 
step 120, training accuracy 0.6 and testing accuracy 0.5, best accuracy is 0.5 
step 140, training accuracy 0.466667 and testing accuracy 0.5, best accuracy is 0.5 
step 160, training accuracy 0.6 and testing accuracy 0.666667, best accuracy is 0.666667 
step 180, training accuracy 0.866667 and testing accuracy 0.666667, best accuracy is 0.666667 
step 200, training accuracy 0.933333 and testing accuracy 0.666667, best accuracy is 0.666667 
step 220, training accuracy 0.6 and testing accuracy 0.666667, best accuracy is 0.666667 
step 240, training accuracy 0.866667 and testing accuracy 0.833333, best accuracy is 0.833333 
step 260, training accuracy 0.733333 and testing accuracy 0.666667, best accuracy is 0.833333 
step 280, training accuracy 0.866667 and testing accuracy 0.833333, best accuracy is 0.833333 
step 300, training accuracy 0.933333 and testing accuracy 0.833333, best accuracy is 0.833333 
step 320, training accuracy 0.8 and testing accuracy 0.666667, best accuracy is 0.833333 
step 340, training accuracy 1 and testing accuracy 0.833333, best accuracy is 0.833333 
step 360, training accuracy 0.8 and testing accuracy 1, best accuracy is 1 
 
****************************************
current sequence is 14
****************************************
step 0, training accuracy 0.133333 and testing accuracy 0.166667, best accuracy is 0.166667 
step 20, training accuracy 0.333333 and testing accuracy 0.333333, best accuracy is 0.333333 
step 40, training accuracy 0.533333 and testing accuracy 0.333333, best accuracy is 0.333333 
step 60, training accuracy 0.666667 and testing accuracy 0.333333, best accuracy is 0.333333 
step 80, training accuracy 0.666667 and testing accuracy 0.5, best accuracy is 0.5 
step 100, training accuracy 0.8 and testing accuracy 0.666667, best accuracy is 0.666667 
step 120, training accuracy 0.933333 and testing accuracy 0.666667, best accuracy is 0.666667 
step 140, training accuracy 0.933333 and testing accuracy 0.833333, best accuracy is 0.833333 
step 160, training accuracy 0.933333 and testing accuracy 0.833333, best accuracy is 0.833333 
step 180, training accuracy 0.6 and testing accuracy 0.666667, best accuracy is 0.833333 
step 200, training accuracy 0.933333 and testing accuracy 0.833333, best accuracy is 0.833333 
step 220, training accuracy 0.8 and testing accuracy 1, best accuracy is 1 
 
****************************************
current sequence is 15
****************************************
step 0, training accuracy 0.0666667 and testing accuracy 0.166667, best accuracy is 0.166667 
step 20, training accuracy 0.266667 and testing accuracy 0.333333, best accuracy is 0.333333 
step 40, training accuracy 0.466667 and testing accuracy 0.333333, best accuracy is 0.333333 
step 60, training accuracy 0.266667 and testing accuracy 0.333333, best accuracy is 0.333333 
step 80, training accuracy 0.733333 and testing accuracy 0.333333, best accuracy is 0.333333 
step 100, training accuracy 0.8 and testing accuracy 0.333333, best accuracy is 0.333333 
step 120, training accuracy 0.466667 and testing accuracy 0.5, best accuracy is 0.5 
step 140, training accuracy 0.8 and testing accuracy 0.666667, best accuracy is 0.666667 
step 160, training accuracy 0.533333 and testing accuracy 0.5, best accuracy is 0.666667 
step 180, training accuracy 0.733333 and testing accuracy 0.666667, best accuracy is 0.666667 
step 200, training accuracy 0.8 and testing accuracy 0.833333, best accuracy is 0.833333 
step 220, training accuracy 0.8 and testing accuracy 0.5, best accuracy is 0.833333 
step 240, training accuracy 0.866667 and testing accuracy 0.833333, best accuracy is 0.833333 
step 260, training accuracy 0.866667 and testing accuracy 0.833333, best accuracy is 0.833333 
step 280, training accuracy 1 and testing accuracy 0.666667, best accuracy is 0.833333 
step 300, training accuracy 0.533333 and testing accuracy 0.5, best accuracy is 0.833333 
step 320, training accuracy 0.666667 and testing accuracy 0.833333, best accuracy is 0.833333 
step 340, training accuracy 0.733333 and testing accuracy 0.833333, best accuracy is 0.833333 
step 360, training accuracy 0.933333 and testing accuracy 0.833333, best accuracy is 0.833333 
step 380, training accuracy 0.866667 and testing accuracy 0.666667, best accuracy is 0.833333 
step 400, training accuracy 0.866667 and testing accuracy 0.833333, best accuracy is 0.833333 
step 420, training accuracy 1 and testing accuracy 1, best accuracy is 1 
 
****************************************
current sequence is 16
****************************************
step 0, training accuracy 0.2 and testing accuracy 0.166667, best accuracy is 0.166667 
step 20, training accuracy 0.4 and testing accuracy 0.333333, best accuracy is 0.333333 
step 40, training accuracy 0.333333 and testing accuracy 0.666667, best accuracy is 0.666667 
step 60, training accuracy 0.533333 and testing accuracy 0.666667, best accuracy is 0.666667 
step 80, training accuracy 0.6 and testing accuracy 0.5, best accuracy is 0.666667 
step 100, training accuracy 0.466667 and testing accuracy 0.833333, best accuracy is 0.833333 
step 120, training accuracy 0.733333 and testing accuracy 0.5, best accuracy is 0.833333 
step 140, training accuracy 0.6 and testing accuracy 0.666667, best accuracy is 0.833333 
step 160, training accuracy 0.933333 and testing accuracy 0.833333, best accuracy is 0.833333 
step 180, training accuracy 0.533333 and testing accuracy 0.5, best accuracy is 0.833333 
step 200, training accuracy 0.6 and testing accuracy 0.833333, best accuracy is 0.833333 
step 220, training accuracy 0.8 and testing accuracy 0.666667, best accuracy is 0.833333 
step 240, training accuracy 0.866667 and testing accuracy 0.833333, best accuracy is 0.833333 
step 260, training accuracy 0.733333 and testing accuracy 0.666667, best accuracy is 0.833333 
step 280, training accuracy 0.866667 and testing accuracy 0.666667, best accuracy is 0.833333 
step 300, training accuracy 0.933333 and testing accuracy 0.833333, best accuracy is 0.833333 
step 320, training accuracy 1 and testing accuracy 1, best accuracy is 1 
 
****************************************
current sequence is 17
****************************************
step 0, training accuracy 0 and testing accuracy 0.166667, best accuracy is 0.166667 
step 20, training accuracy 0.0666667 and testing accuracy 0.5, best accuracy is 0.5 
step 40, training accuracy 0.333333 and testing accuracy 0.5, best accuracy is 0.5 
step 60, training accuracy 0.533333 and testing accuracy 0.666667, best accuracy is 0.666667 
step 80, training accuracy 0.6 and testing accuracy 0.5, best accuracy is 0.666667 
step 100, training accuracy 0.266667 and testing accuracy 0.666667, best accuracy is 0.666667 
step 120, training accuracy 0.733333 and testing accuracy 0.666667, best accuracy is 0.666667 
step 140, training accuracy 0.533333 and testing accuracy 0.833333, best accuracy is 0.833333 
step 160, training accuracy 0.666667 and testing accuracy 0.833333, best accuracy is 0.833333 
step 180, training accuracy 0.733333 and testing accuracy 1, best accuracy is 1 
 
****************************************
current sequence is 18
****************************************
step 0, training accuracy 0 and testing accuracy 0.166667, best accuracy is 0.166667 
step 20, training accuracy 0.4 and testing accuracy 0.333333, best accuracy is 0.333333 
step 40, training accuracy 0.466667 and testing accuracy 0.5, best accuracy is 0.5 
step 60, training accuracy 0.333333 and testing accuracy 0.333333, best accuracy is 0.5 
step 80, training accuracy 0.466667 and testing accuracy 0.666667, best accuracy is 0.666667 
step 100, training accuracy 0.6 and testing accuracy 0.666667, best accuracy is 0.666667 
step 120, training accuracy 0.733333 and testing accuracy 1, best accuracy is 1 
 
****************************************
current sequence is 19
****************************************
step 0, training accuracy 0.0666667 and testing accuracy 0.166667, best accuracy is 0.166667 
step 20, training accuracy 0.133333 and testing accuracy 0.666667, best accuracy is 0.666667 
step 40, training accuracy 0.466667 and testing accuracy 0.5, best accuracy is 0.666667 
step 60, training accuracy 0.4 and testing accuracy 0.833333, best accuracy is 0.833333 
step 80, training accuracy 0.466667 and testing accuracy 0.833333, best accuracy is 0.833333 
step 100, training accuracy 0.6 and testing accuracy 0.666667, best accuracy is 0.833333 
step 120, training accuracy 0.6 and testing accuracy 0.666667, best accuracy is 0.833333 
step 140, training accuracy 0.533333 and testing accuracy 0.666667, best accuracy is 0.833333 
step 160, training accuracy 0.666667 and testing accuracy 0.833333, best accuracy is 0.833333 
step 180, training accuracy 0.666667 and testing accuracy 0.833333, best accuracy is 0.833333 
step 200, training accuracy 0.933333 and testing accuracy 1, best accuracy is 1 
 
****************************************
current sequence is 20
****************************************
step 0, training accuracy 0 and testing accuracy 0.166667, best accuracy is 0.166667 
step 20, training accuracy 0.333333 and testing accuracy 0.166667, best accuracy is 0.166667 
step 40, training accuracy 0.333333 and testing accuracy 0.833333, best accuracy is 0.833333 
step 60, training accuracy 0.6 and testing accuracy 0.833333, best accuracy is 0.833333 
step 80, training accuracy 0.6 and testing accuracy 0.833333, best accuracy is 0.833333 
step 100, training accuracy 0.533333 and testing accuracy 0.833333, best accuracy is 0.833333 
step 120, training accuracy 0.8 and testing accuracy 1, best accuracy is 1 
 
