step 0, training accuracy 0.0666667 and testing accuracy 0.0674603 , best accuracy is 0.0674603 
step 3900, training accuracy 0.933333 and testing accuracy 0.455026 , best accuracy is 0.468254 
step 4000, training accuracy 1 and testing accuracy 0.460317 , best accuracy is 0.468254 
step 4100, training accuracy 0.9 and testing accuracy 0.460317 , best accuracy is 0.468254 
step 4200, training accuracy 0.933333 and testing accuracy 0.465608 , best accuracy is 0.468254 
step 4300, training accuracy 0.933333 and testing accuracy 0.470899 , best accuracy is 0.470899 
step 4400, training accuracy 0.966667 and testing accuracy 0.462963 , best accuracy is 0.470899 
step 4500, training accuracy 1 and testing accuracy 0.464286 , best accuracy is 0.470899 
step 4600, training accuracy 0.833333 and testing accuracy 0.466931 , best accuracy is 0.470899 
step 4700, training accuracy 0.966667 and testing accuracy 0.462963 , best accuracy is 0.470899 
step 4800, training accuracy 0.933333 and testing accuracy 0.464286 , best accuracy is 0.470899 
step 4900, training accuracy 1 and testing accuracy 0.473545 , best accuracy is 0.473545 
step 5000, training accuracy 0.966667 and testing accuracy 0.489418 , best accuracy is 0.489418 
step 5100, training accuracy 0.966667 and testing accuracy 0.464286 , best accuracy is 0.489418 
step 5200, training accuracy 1 and testing accuracy 0.464286 , best accuracy is 0.489418 
step 5300, training accuracy 0.966667 and testing accuracy 0.468254 , best accuracy is 0.489418 
step 5400, training accuracy 0.966667 and testing accuracy 0.456349 , best accuracy is 0.489418 
step 5500, training accuracy 0.966667 and testing accuracy 0.480159 , best accuracy is 0.489418 
step 5600, training accuracy 1 and testing accuracy 0.477513 , best accuracy is 0.489418 
step 5700, training accuracy 0.9 and testing accuracy 0.489418 , best accuracy is 0.489418 
step 5800, training accuracy 1 and testing accuracy 0.472222 , best accuracy is 0.489418 
step 5900, training accuracy 0.966667 and testing accuracy 0.484127 , best accuracy is 0.489418 
step 6000, training accuracy 0.933333 and testing accuracy 0.482804 , best accuracy is 0.489418 
step 6100, training accuracy 0.933333 and testing accuracy 0.464286 , best accuracy is 0.489418 
step 6200, training accuracy 1 and testing accuracy 0.462963 , best accuracy is 0.489418 
step 6300, training accuracy 0.966667 and testing accuracy 0.48545 , best accuracy is 0.489418 
step 6400, training accuracy 1 and testing accuracy 0.489418 , best accuracy is 0.489418 
step 6500, training accuracy 1 and testing accuracy 0.510582 , best accuracy is 0.510582 
step 6600, training accuracy 1 and testing accuracy 0.486772 , best accuracy is 0.510582 
step 6700, training accuracy 1 and testing accuracy 0.502645 , best accuracy is 0.510582 
step 6800, training accuracy 0.966667 and testing accuracy 0.453704 , best accuracy is 0.510582 
step 6900, training accuracy 0.966667 and testing accuracy 0.493386 , best accuracy is 0.510582 
step 7000, training accuracy 0.966667 and testing accuracy 0.484127 , best accuracy is 0.510582 
step 7100, training accuracy 1 and testing accuracy 0.5 , best accuracy is 0.510582 
step 7200, training accuracy 0.933333 and testing accuracy 0.489418 , best accuracy is 0.510582 
step 7300, training accuracy 0.966667 and testing accuracy 0.47619 , best accuracy is 0.510582 
step 7400, training accuracy 1 and testing accuracy 0.484127 , best accuracy is 0.510582 
step 7500, training accuracy 1 and testing accuracy 0.498677 , best accuracy is 0.510582 
step 7600, training accuracy 1 and testing accuracy 0.497355 , best accuracy is 0.510582 
step 7700, training accuracy 1 and testing accuracy 0.497355 , best accuracy is 0.510582 
step 7800, training accuracy 1 and testing accuracy 0.498677 , best accuracy is 0.510582 
step 7900, training accuracy 0.966667 and testing accuracy 0.502645 , best accuracy is 0.510582 
step 8000, training accuracy 1 and testing accuracy 0.5 , best accuracy is 0.510582 
step 8100, training accuracy 1 and testing accuracy 0.498677 , best accuracy is 0.510582 
step 8200, training accuracy 1 and testing accuracy 0.486772 , best accuracy is 0.510582 
step 8300, training accuracy 1 and testing accuracy 0.503968 , best accuracy is 0.510582 
step 8400, training accuracy 0.966667 and testing accuracy 0.490741 , best accuracy is 0.510582 
step 8500, training accuracy 1 and testing accuracy 0.492063 , best accuracy is 0.510582 
step 8600, training accuracy 0.966667 and testing accuracy 0.48545 , best accuracy is 0.510582 
step 8700, training accuracy 1 and testing accuracy 0.481481 , best accuracy is 0.510582 
step 8800, training accuracy 1 and testing accuracy 0.502645 , best accuracy is 0.510582 
step 8900, training accuracy 1 and testing accuracy 0.502645 , best accuracy is 0.510582 
step 9000, training accuracy 0.966667 and testing accuracy 0.482804 , best accuracy is 0.510582 
step 9100, training accuracy 1 and testing accuracy 0.509259 , best accuracy is 0.510582 
step 9200, training accuracy 0.966667 and testing accuracy 0.498677 , best accuracy is 0.510582 
step 9300, training accuracy 1 and testing accuracy 0.496032 , best accuracy is 0.510582 
step 9400, training accuracy 1 and testing accuracy 0.493386 , best accuracy is 0.510582 
step 9500, training accuracy 1 and testing accuracy 0.502645 , best accuracy is 0.510582 
step 9600, training accuracy 1 and testing accuracy 0.510582 , best accuracy is 0.510582 
step 9700, training accuracy 1 and testing accuracy 0.527778 , best accuracy is 0.527778 
step 9800, training accuracy 1 and testing accuracy 0.507937 , best accuracy is 0.527778 
